audio,duration
SSB08220371,0:00:07.596009
SSB03230008,0:00:07.593061
SSB02880034,0:00:07.593016
SSB07000123,0:00:07.593016
SSB10240362,0:00:07.591066
SSB18630480,0:00:07.588980
SSB13770069,0:00:07.588980
SSB13830242,0:00:07.588027
SSB05440334,0:00:07.587075
SSB03230018,0:00:07.586939
SSB11610290,0:00:07.585079
SSB06290159,0:00:07.584989
SSB12030212,0:00:07.583991
SSB06310149,0:00:07.583039
SSB06290429,0:00:07.582993
SSB02000307,0:00:07.582041
SSB13410396,0:00:07.582041
SSB05390038,0:00:07.581814
SSB19390321,0:00:07.580998
SSB05440119,0:00:07.580998
SSB05440471,0:00:07.580998
SSB00050436,0:00:07.580091
SSB16860081,0:00:07.580091
SSB06140327,0:00:07.580045
SSB17820422,0:00:07.580000
SSB00050310,0:00:07.579093
SSB11260174,0:00:07.578005
SSB03820417,0:00:07.577914
SSB03540455,0:00:07.575782
SSB12180051,0:00:07.573016
SSB00120487,0:00:07.572517
SSB19560208,0:00:07.571066
SSB06090173,0:00:07.570794
SSB18460173,0:00:07.569705
SSB10020228,0:00:07.569705
SSB08870152,0:00:07.567029
SSB15550207,0:00:07.566168
SSB13200263,0:00:07.566168
SSB09350292,0:00:07.565034
SSB06310122,0:00:07.562993
SSB18310049,0:00:07.562993
SSB13660035,0:00:07.562993
SSB13280009,0:00:07.561043
SSB02410439,0:00:07.561043
SSB16250449,0:00:07.560000
SSB00050164,0:00:07.559093
SSB07000385,0:00:07.559093
SSB09350404,0:00:07.558957
SSB11610342,0:00:07.558141
SSB06090214,0:00:07.556644
SSB01330390,0:00:07.556190
SSB12180462,0:00:07.555918
SSB04820002,0:00:07.555011
SSB01490462,0:00:07.555011
SSB04150110,0:00:07.553968
SSB08630016,0:00:07.553968
SSB05440145,0:00:07.552971
SSB13930043,0:00:07.552381
SSB15550187,0:00:07.551020
SSB06030271,0:00:07.550159
SSB17390402,0:00:07.550068
SSB18310285,0:00:07.550068
SSB07510174,0:00:07.549070
SSB03850401,0:00:07.548844
SSB01490407,0:00:07.548844
SSB07000099,0:00:07.546032
SSB00800502,0:00:07.544490
SSB02880351,0:00:07.544172
SSB19560241,0:00:07.542132
SSB06060444,0:00:07.541587
SSB17110013,0:00:07.540045
SSB13280103,0:00:07.540045
SSB00050486,0:00:07.539093
SSB03150084,0:00:07.537098
SSB04150363,0:00:07.536145
SSB03950073,0:00:07.536009
SSB10240466,0:00:07.535193
SSB03820028,0:00:07.535147
SSB12040355,0:00:07.533968
SSB02410293,0:00:07.533016
SSB16990239,0:00:07.531020
SSB18720083,0:00:07.530023
SSB16250201,0:00:07.529977
SSB00570191,0:00:07.529932
SSB16250038,0:00:07.529932
SSB13660452,0:00:07.529070
SSB00050309,0:00:07.529070
SSB02880181,0:00:07.528073
SSB14020227,0:00:07.525896
SSB06310414,0:00:07.523991
SSB19560192,0:00:07.523991
SSB18090245,0:00:07.523265
SSB18460289,0:00:07.523265
SSB04340144,0:00:07.523265
SSB04340038,0:00:07.523265
SSB11610181,0:00:07.523039
SSB11610073,0:00:07.522948
SSB04700279,0:00:07.520317
SSB05340365,0:00:07.520045
SSB19180356,0:00:07.520045
SSB18060197,0:00:07.520045
SSB03540034,0:00:07.520045
SSB09660367,0:00:07.520045
SSB19180434,0:00:07.520045
SSB01330191,0:00:07.520045
SSB16070056,0:00:07.520045
SSB02610299,0:00:07.520045
SSB03410502,0:00:07.520000
SSB13400352,0:00:07.519773
SSB04150359,0:00:07.519048
SSB03230392,0:00:07.517959
SSB14520157,0:00:07.517823
SSB19390255,0:00:07.517098
SSB00050163,0:00:07.516009
SSB11610216,0:00:07.514921
SSB16700125,0:00:07.514059
SSB13410403,0:00:07.511973
SSB13410380,0:00:07.510975
SSB00050088,0:00:07.509025
SSB03230406,0:00:07.509025
SSB07860041,0:00:07.507120
SSB17820092,0:00:07.506213
SSB19390076,0:00:07.503900
SSB06310301,0:00:07.503900
SSB04150136,0:00:07.503084
SSB04150393,0:00:07.502948
SSB06060151,0:00:07.500000
SSB16840003,0:00:07.500000
SSB13650226,0:00:07.500000
SSB13410464,0:00:07.500000
SSB06290010,0:00:07.500000
SSB13650373,0:00:07.500000
SSB03230461,0:00:07.500000
SSB03090136,0:00:07.500000
SSB13770361,0:00:07.500000
SSB16840485,0:00:07.500000
SSB13650274,0:00:07.500000
SSB06290309,0:00:07.499048
SSB12530193,0:00:07.499048
SSB16840121,0:00:07.499048
SSB06290395,0:00:07.499002
SSB07860256,0:00:07.498050
SSB14570169,0:00:07.498050
SSB02880277,0:00:07.496100
SSB10080449,0:00:07.495873
SSB00570409,0:00:07.494875
SSB16990382,0:00:07.494875
SSB00110263,0:00:07.493061
SSB09660180,0:00:07.490023
SSB07940056,0:00:07.490023
SSB04700312,0:00:07.489977
SSB18310394,0:00:07.488073
SSB16500246,0:00:07.487982
SSB00570023,0:00:07.482993
SSB18720428,0:00:07.482449
SSB16700347,0:00:07.481950
SSB06090240,0:00:07.480000
SSB01490016,0:00:07.479002
SSB11610167,0:00:07.479002
SSB03150217,0:00:07.477052
SSB07200334,0:00:07.477052
SSB02410217,0:00:07.476100
SSB12180274,0:00:07.473152
SSB02880328,0:00:07.472925
SSB18370155,0:00:07.471202
SSB05700422,0:00:07.471020
SSB16840197,0:00:07.469977
SSB08870016,0:00:07.466984
SSB11260132,0:00:07.464989
SSB13200141,0:00:07.461995
SSB17110430,0:00:07.461905
SSB07940129,0:00:07.460227
SSB00160276,0:00:07.460045
SSB19180254,0:00:07.459955
SSB06320412,0:00:07.459002
SSB17110278,0:00:07.458050
SSB16860167,0:00:07.458005
SSB07480248,0:00:07.457052
SSB06090171,0:00:07.456054
SSB14080224,0:00:07.456054
SSB06310234,0:00:07.455011
SSB07480339,0:00:07.454966
SSB11260226,0:00:07.454059
SSB11610023,0:00:07.453016
SSB17390440,0:00:07.453016
SSB16860282,0:00:07.450204
SSB05440416,0:00:07.450023
SSB02730184,0:00:07.449932
SSB04820286,0:00:07.449116
SSB00570230,0:00:07.447029
SSB11610177,0:00:07.444082
SSB07000139,0:00:07.444082
SSB18310019,0:00:07.443991
SSB16990221,0:00:07.443129
SSB16990018,0:00:07.443129
SSB12530196,0:00:07.442993
SSB13770321,0:00:07.440907
SSB16500193,0:00:07.439955
SSB03420210,0:00:07.438957
SSB18320102,0:00:07.438005
SSB04150249,0:00:07.436054
SSB05340346,0:00:07.433741
SSB03230160,0:00:07.433107
SSB02880134,0:00:07.433107
SSB03230191,0:00:07.432018
SSB16990442,0:00:07.431927
SSB07170335,0:00:07.430385
SSB18460473,0:00:07.430385
SSB04340332,0:00:07.430385
SSB18460172,0:00:07.430385
SSB06010275,0:00:07.430023
SSB13930078,0:00:07.430023
SSB03230082,0:00:07.429932
SSB16860302,0:00:07.429932
SSB01490233,0:00:07.428980
SSB11260033,0:00:07.428980
SSB01490310,0:00:07.428980
SSB19560467,0:00:07.427029
SSB03090284,0:00:07.424943
SSB01450403,0:00:07.423991
SSB01490400,0:00:07.422993
SSB06660237,0:00:07.422766
SSB00730453,0:00:07.422132
SSB06290387,0:00:07.421905
SSB00050405,0:00:07.421043
SSB06290451,0:00:07.420045
SSB10240325,0:00:07.419955
SSB04150170,0:00:07.419229
SSB03420131,0:00:07.419002
SSB04150197,0:00:07.418957
SSB15670348,0:00:07.418957
SSB10500117,0:00:07.418186
SSB16840349,0:00:07.418005
SSB15550244,0:00:07.417959
SSB00050187,0:00:07.417959
SSB12030216,0:00:07.417959
SSB01330373,0:00:07.417959
SSB13660007,0:00:07.417007
SSB07480391,0:00:07.416054
SSB04820343,0:00:07.414014
SSB03090211,0:00:07.413832
SSB07230078,0:00:07.412971
SSB02870339,0:00:07.412608
SSB14520349,0:00:07.412109
SSB16700006,0:00:07.410884
SSB12530381,0:00:07.409932
SSB03820431,0:00:07.409206
SSB15550388,0:00:07.406984
SSB19560055,0:00:07.406032
SSB14020441,0:00:07.405351
SSB06710220,0:00:07.404943
SSB01490144,0:00:07.404082
SSB03950075,0:00:07.403084
SSB03850417,0:00:07.401995
SSB07000402,0:00:07.400907
SSB16860425,0:00:07.400045
SSB17820127,0:00:07.400045
SSB16990279,0:00:07.400045
SSB00120512,0:00:07.399909
SSB04700133,0:00:07.397823
SSB13830158,0:00:07.396961
SSB03420100,0:00:07.396009
SSB11610295,0:00:07.391973
SSB07580049,0:00:07.391111
SSB13400333,0:00:07.391020
SSB01490268,0:00:07.390884
SSB07940196,0:00:07.390884
SSB06090374,0:00:07.389025
SSB01490326,0:00:07.387937
SSB11080426,0:00:07.387937
SSB14520013,0:00:07.387120
SSB17110316,0:00:07.387075
SSB06320365,0:00:07.386984
SSB07480262,0:00:07.386984
SSB06710096,0:00:07.386984
SSB16840159,0:00:07.386984
SSB06310433,0:00:07.385986
SSB00050079,0:00:07.385034
SSB07170150,0:00:07.383946
SSB18460415,0:00:07.383946
SSB07000147,0:00:07.383039
SSB03950090,0:00:07.381134
SSB03950227,0:00:07.380998
SSB05350320,0:00:07.379909
SSB06060466,0:00:07.379909
SSB17110330,0:00:07.379138
SSB06090148,0:00:07.377914
SSB06310125,0:00:07.376961
SSB00050014,0:00:07.376961
SSB00050406,0:00:07.376961
SSB01490090,0:00:07.376009
SSB11610320,0:00:07.375011
SSB16700032,0:00:07.374059
SSB18310143,0:00:07.374014
SSB07800250,0:00:07.373061
SSB06090233,0:00:07.372789
SSB07100023,0:00:07.372109
SSB13410288,0:00:07.371066
SSB07940217,0:00:07.370023
SSB13830341,0:00:07.370023
SSB07370262,0:00:07.369977
SSB01450064,0:00:07.363039
SSB01450112,0:00:07.363039
SSB03230148,0:00:07.362993
SSB07510103,0:00:07.361088
SSB03820316,0:00:07.359365
SSB11610005,0:00:07.355964
SSB06090250,0:00:07.355964
SSB16990073,0:00:07.355964
SSB07000361,0:00:07.355011
SSB06290326,0:00:07.355011
SSB06290306,0:00:07.354966
SSB05440036,0:00:07.354014
SSB18630388,0:00:07.354014
SSB11260259,0:00:07.353061
SSB09350245,0:00:07.351066
SSB09130179,0:00:07.351066
SSB06060101,0:00:07.350113
SSB05350438,0:00:07.349977
SSB15550138,0:00:07.349977
SSB03410160,0:00:07.349116
SSB13410426,0:00:07.347166
SSB03820252,0:00:07.347166
SSB03540104,0:00:07.347166
SSB13410399,0:00:07.346984
SSB16840109,0:00:07.345941
SSB05390378,0:00:07.345215
SSB07000303,0:00:07.345125
SSB01490263,0:00:07.344989
SSB03850335,0:00:07.342041
SSB11870109,0:00:07.341995
SSB12210155,0:00:07.341905
SSB16070243,0:00:07.340091
SSB00570277,0:00:07.340091
SSB04350342,0:00:07.340045
SSB19180308,0:00:07.340045
SSB07940292,0:00:07.340000
SSB07940012,0:00:07.339955
SSB04700273,0:00:07.339955
SSB00570072,0:00:07.339864
SSB03820117,0:00:07.339093
SSB11360173,0:00:07.338413
SSB16300193,0:00:07.338367
SSB07160129,0:00:07.337506
SSB01930083,0:00:07.337506
SSB11080350,0:00:07.337143
SSB03090108,0:00:07.336961
SSB15550185,0:00:07.336190
SSB03820253,0:00:07.335828
SSB12210170,0:00:07.334104
SSB06090425,0:00:07.333016
SSB18370221,0:00:07.332018
SSB11610258,0:00:07.330794
SSB11610057,0:00:07.330113
SSB16300002,0:00:07.328707
SSB13770096,0:00:07.326893
SSB05990379,0:00:07.323991
SSB06290341,0:00:07.322993
SSB11610456,0:00:07.322041
SSB01490403,0:00:07.322041
SSB07200405,0:00:07.322041
SSB12530091,0:00:07.321043
SSB15550330,0:00:07.321043
SSB05350057,0:00:07.320091
SSB06060051,0:00:07.320091
SSB03230144,0:00:07.318141
SSB06310078,0:00:07.318005
SSB16500459,0:00:07.318005
SSB09970463,0:00:07.317279
SSB05350088,0:00:07.316417
SSB00050457,0:00:07.316054
SSB13280214,0:00:07.314195
SSB12180066,0:00:07.313968
SSB06090111,0:00:07.313016
SSB13830178,0:00:07.312971
SSB07580278,0:00:07.311791
SSB06680297,0:00:07.310068
SSB03540009,0:00:07.310023
SSB16070033,0:00:07.309932
SSB11100403,0:00:07.309932
SSB14480155,0:00:07.307982
SSB11260210,0:00:07.307982
SSB00050023,0:00:07.307982
SSB05350359,0:00:07.306667
SSB11100147,0:00:07.306168
SSB00050321,0:00:07.305896
SSB00570465,0:00:07.304036
SSB00570104,0:00:07.303946
SSB07580183,0:00:07.302993
SSB07000456,0:00:07.301995
SSB13410050,0:00:07.301043
SSB02730071,0:00:07.300998
SSB16860003,0:00:07.300045
SSB04150069,0:00:07.300000
SSB01490176,0:00:07.298821
SSB17110151,0:00:07.298367
SSB17110154,0:00:07.298095
SSB06090406,0:00:07.296871
SSB12030382,0:00:07.295057
SSB05350115,0:00:07.293696
SSB01330255,0:00:07.292971
SSB18460460,0:00:07.291066
SSB11310310,0:00:07.291066
SSB04340338,0:00:07.291066
SSB18460349,0:00:07.291066
SSB06060348,0:00:07.290068
SSB02880087,0:00:07.290068
SSB16250341,0:00:07.290068
SSB16860375,0:00:07.290023
SSB07860437,0:00:07.289070
SSB07800449,0:00:07.289025
SSB03820101,0:00:07.288571
SSB16840366,0:00:07.288073
SSB06290351,0:00:07.287120
SSB19560440,0:00:07.286893
SSB13200282,0:00:07.286757
SSB04150423,0:00:07.284172
SSB05780236,0:00:07.282358
SSB19560044,0:00:07.282222
SSB19560230,0:00:07.281995
SSB02610239,0:00:07.281723
SSB07860402,0:00:07.281043
SSB01490269,0:00:07.280998
SSB19390059,0:00:07.280998
SSB02870253,0:00:07.280635
SSB02610159,0:00:07.280045
SSB10200301,0:00:07.280045
SSB06010094,0:00:07.280045
SSB04350142,0:00:07.280045
SSB18060018,0:00:07.280000
SSB05900020,0:00:07.280000
SSB05880219,0:00:07.279909
SSB00570142,0:00:07.279773
SSB07000199,0:00:07.278095
SSB15930091,0:00:07.277868
SSB00050421,0:00:07.276145
SSB03950100,0:00:07.276009
SSB03230478,0:00:07.276009
SSB01490304,0:00:07.274059
SSB13650057,0:00:07.273923
SSB12180191,0:00:07.271973
SSB07860233,0:00:07.271973
SSB06290280,0:00:07.271973
SSB00050127,0:00:07.271020
SSB00730314,0:00:07.270023
SSB13830060,0:00:07.270023
SSB17820265,0:00:07.269705
SSB06310168,0:00:07.269070
SSB15550146,0:00:07.269070
SSB03230351,0:00:07.268027
SSB06090129,0:00:07.266122
SSB16860345,0:00:07.265986
SSB04820436,0:00:07.265986
SSB07000145,0:00:07.265896
SSB08220206,0:00:07.265034
SSB16700359,0:00:07.262948
SSB00800185,0:00:07.260045
SSB06060140,0:00:07.260045
SSB16250383,0:00:07.260045
SSB03790381,0:00:07.260000
SSB13770301,0:00:07.258050
SSB07860470,0:00:07.258005
SSB16700204,0:00:07.257098
SSB03950199,0:00:07.255873
SSB03420304,0:00:07.255147
SSB19390418,0:00:07.254875
SSB12530130,0:00:07.254059
SSB17110447,0:00:07.253424
SSB15550453,0:00:07.253016
SSB06320045,0:00:07.252971
SSB17110009,0:00:07.252925
SSB18280026,0:00:07.252063
SSB03950282,0:00:07.250975
SSB11610162,0:00:07.250975
SSB02410224,0:00:07.250975
SSB13200176,0:00:07.250023
SSB05390209,0:00:07.250023
SSB13280051,0:00:07.250023
SSB16860406,0:00:07.249025
SSB03150226,0:00:07.249025
SSB07480136,0:00:07.249025
SSB10080315,0:00:07.248027
SSB15550013,0:00:07.247075
SSB00050165,0:00:07.244898
SSB18460113,0:00:07.244626
SSB04340111,0:00:07.244626
SSB07000218,0:00:07.244127
SSB12210304,0:00:07.243175
SSB05350084,0:00:07.241950
SSB02880409,0:00:07.240998
SSB03940491,0:00:07.240045
SSB06290480,0:00:07.240000
SSB03850141,0:00:07.239002
SSB12180137,0:00:07.239002
SSB03230412,0:00:07.237052
SSB07000292,0:00:07.237007
SSB15630401,0:00:07.236599
SSB00050403,0:00:07.234014
SSB05780295,0:00:07.233787
SSB13400205,0:00:07.233016
SSB07000270,0:00:07.232925
SSB05440311,0:00:07.232018
SSB06090035,0:00:07.231927
SSB00800452,0:00:07.229977
SSB02990320,0:00:07.229977
SSB07860179,0:00:07.229025
SSB12210236,0:00:07.227075
SSB02730214,0:00:07.226984
SSB00050412,0:00:07.225125
SSB04150173,0:00:07.224853
SSB10500414,0:00:07.223129
SSB18370469,0:00:07.220952
SSB04820450,0:00:07.220952
SSB11000280,0:00:07.220091
SSB11100337,0:00:07.220091
SSB19560398,0:00:07.220000
SSB06010480,0:00:07.219955
SSB11100113,0:00:07.219955
SSB03950395,0:00:07.219002
SSB03090460,0:00:07.219002
SSB07230364,0:00:07.219002
SSB12210366,0:00:07.219002
SSB13410409,0:00:07.218050
SSB05990148,0:00:07.218005
SSB19390395,0:00:07.217914
SSB04150058,0:00:07.217052
SSB07000443,0:00:07.217052
SSB04150087,0:00:07.217052
SSB06290380,0:00:07.217007
SSB11350463,0:00:07.216100
SSB19560124,0:00:07.216100
SSB13400237,0:00:07.215964
SSB02870166,0:00:07.215828
SSB00050063,0:00:07.214875
SSB16700261,0:00:07.214014
SSB01490302,0:00:07.214014
SSB16700121,0:00:07.213878
SSB19390379,0:00:07.210930
SSB00050116,0:00:07.209977
SSB03850315,0:00:07.209977
SSB05990025,0:00:07.208980
SSB00570055,0:00:07.208980
SSB12530108,0:00:07.208980
SSB17450468,0:00:07.208027
SSB14020296,0:00:07.207846
SSB03820323,0:00:07.207800
SSB11260212,0:00:07.205986
SSB04820191,0:00:07.205079
SSB07000254,0:00:07.205034
SSB11260046,0:00:07.204989
SSB00800192,0:00:07.204717
SSB10080436,0:00:07.204127
SSB00120352,0:00:07.201315
SSB06310485,0:00:07.199955
SSB07480180,0:00:07.199955
SSB05350231,0:00:07.199955
SSB06060036,0:00:07.199955
SSB12030373,0:00:07.199002
SSB07000282,0:00:07.198957
SSB19020390,0:00:07.198186
SSB07170144,0:00:07.198186
SSB07170369,0:00:07.198186
SSB10080130,0:00:07.198005
SSB06290317,0:00:07.194966
SSB00050170,0:00:07.194830
SSB16860056,0:00:07.194104
SSB19350381,0:00:07.193107
SSB19390467,0:00:07.192154
SSB10240470,0:00:07.191927
SSB07510090,0:00:07.191156
SSB17390019,0:00:07.191020
SSB01330138,0:00:07.190204
SSB13920128,0:00:07.190068
SSB07840457,0:00:07.190068
SSB09930378,0:00:07.190023
SSB06310319,0:00:07.190023
SSB07940068,0:00:07.189932
SSB16070285,0:00:07.189932
SSB10500023,0:00:07.189388
SSB16840431,0:00:07.188980
SSB16840227,0:00:07.188980
SSB04820483,0:00:07.187029
SSB07200339,0:00:07.187029
SSB08710294,0:00:07.185079
SSB13650359,0:00:07.183129
SSB13410045,0:00:07.182857
SSB16700092,0:00:07.182132
SSB11350184,0:00:07.181995
SSB07510268,0:00:07.181905
SSB16840291,0:00:07.180952
SSB18780285,0:00:07.180454
SSB14020286,0:00:07.180091
SSB16250237,0:00:07.177732
SSB02410068,0:00:07.176054
SSB02410401,0:00:07.176009
SSB05700327,0:00:07.175964
SSB04150168,0:00:07.175057
SSB04150465,0:00:07.175011
SSB00050475,0:00:07.174059
SSB00050136,0:00:07.173832
SSB06140106,0:00:07.173107
SSB11610419,0:00:07.172971
SSB13410019,0:00:07.170930
SSB12390366,0:00:07.170204
SSB18720299,0:00:07.169932
SSB08710011,0:00:07.169025
SSB16500116,0:00:07.169025
SSB13660090,0:00:07.167982
SSB04150316,0:00:07.166032
SSB19560104,0:00:07.165034
SSB01330110,0:00:07.164082
SSB01490129,0:00:07.163084
SSB00800135,0:00:07.163084
SSB02880247,0:00:07.162132
SSB02880331,0:00:07.161859
SSB02880452,0:00:07.160998
SSB11000154,0:00:07.160045
SSB11250254,0:00:07.160045
SSB06010472,0:00:07.160045
SSB00160381,0:00:07.160000
SSB16070023,0:00:07.159909
SSB16840455,0:00:07.159002
SSB16990049,0:00:07.158957
SSB18320058,0:00:07.157959
SSB08220410,0:00:07.157007
SSB11610067,0:00:07.155057
SSB11610365,0:00:07.155057
SSB15550438,0:00:07.155057
SSB07000329,0:00:07.155011
SSB13400295,0:00:07.154059
SSB07000085,0:00:07.153923
SSB12530386,0:00:07.153061
SSB04820161,0:00:07.152063
SSB03950313,0:00:07.151973
SSB03660174,0:00:07.151746
SSB19350037,0:00:07.151020
SSB16700394,0:00:07.151020
SSB15550019,0:00:07.150159
SSB19560119,0:00:07.150159
SSB07800035,0:00:07.149932
SSB04150223,0:00:07.149070
SSB01450236,0:00:07.148980
SSB13410025,0:00:07.147982
SSB11610464,0:00:07.147120
SSB06320246,0:00:07.146984
SSB03090296,0:00:07.143084
SSB03930378,0:00:07.142041
SSB02730210,0:00:07.142041
SSB06090346,0:00:07.141995
SSB06710269,0:00:07.141088
SSB06310427,0:00:07.140862
SSB16840065,0:00:07.140136
SSB05350300,0:00:07.140045
SSB12180069,0:00:07.139184
SSB02410476,0:00:07.139048
SSB11610448,0:00:07.138186
SSB00570372,0:00:07.138005
SSB00570139,0:00:07.137959
SSB08870412,0:00:07.137959
SSB18310344,0:00:07.136961
SSB16860453,0:00:07.136961
SSB06290091,0:00:07.136961
SSB13410245,0:00:07.136009
SSB06290086,0:00:07.135011
SSB13280453,0:00:07.135011
SSB15550337,0:00:07.135011
SSB06290059,0:00:07.135011
SSB08630332,0:00:07.134059
SSB02460362,0:00:07.132925
SSB10500305,0:00:07.132472
SSB06320332,0:00:07.132063
SSB06290452,0:00:07.131111
SSB18320276,0:00:07.131111
SSB03950262,0:00:07.131111
SSB06310423,0:00:07.131020
SSB11100349,0:00:07.130159
SSB03150085,0:00:07.130159
SSB09350350,0:00:07.130113
SSB06030461,0:00:07.130023
SSB12530281,0:00:07.130023
SSB11610215,0:00:07.130023
SSB02610452,0:00:07.130023
SSB03540113,0:00:07.129887
SSB16070401,0:00:07.129887
SSB05900043,0:00:07.129887
SSB07580452,0:00:07.129025
SSB13400415,0:00:07.129025
SSB16990056,0:00:07.127211
SSB13280049,0:00:07.125034
SSB13280132,0:00:07.124989
SSB13410135,0:00:07.122948
SSB00050249,0:00:07.122585
SSB07110287,0:00:07.121950
SSB13400281,0:00:07.121088
SSB06310304,0:00:07.121088
SSB07580374,0:00:07.120998
SSB07480096,0:00:07.120862
SSB06310236,0:00:07.120862
SSB16860119,0:00:07.120000
SSB16860138,0:00:07.119138
SSB01490220,0:00:07.119048
SSB09190085,0:00:07.118912
SSB06320394,0:00:07.116009
SSB07510205,0:00:07.115964
SSB00050401,0:00:07.114014
SSB18280420,0:00:07.112925
SSB03380073,0:00:07.112381
SSB06310393,0:00:07.112063
SSB13410037,0:00:07.112063
SSB13410209,0:00:07.112018
SSB06310326,0:00:07.111111
SSB06060276,0:00:07.110113
SSB06060203,0:00:07.110113
SSB12190032,0:00:07.110113
SSB17390217,0:00:07.109977
SSB19180086,0:00:07.109887
SSB16250506,0:00:07.109841
SSB03940417,0:00:07.109478
SSB13830331,0:00:07.109025
SSB12530059,0:00:07.107937
SSB04150397,0:00:07.107937
SSB02000276,0:00:07.106939
SSB14480094,0:00:07.106939
SSB18320029,0:00:07.106939
SSB10960008,0:00:07.106848
SSB10080367,0:00:07.105986
SSB07510379,0:00:07.105986
SSB16840107,0:00:07.105986
SSB16840298,0:00:07.105941
SSB00180490,0:00:07.105306
SSB03230184,0:00:07.104989
SSB07580196,0:00:07.104989
SSB05020414,0:00:07.104036
SSB16990377,0:00:07.104036
SSB01220049,0:00:07.104036
SSB16700339,0:00:07.103991
SSB19390229,0:00:07.102812
SSB13770412,0:00:07.102041
SSB00570122,0:00:07.102041
SSB11610136,0:00:07.102041
SSB09190129,0:00:07.101814
SSB18310203,0:00:07.101088
SSB16070129,0:00:07.100091
SSB07620061,0:00:07.100045
SSB07940418,0:00:07.100000
SSB07100288,0:00:07.100000
SSB07600151,0:00:07.099955
SSB04820242,0:00:07.099138
SSB00050021,0:00:07.099002
SSB07860094,0:00:07.099002
SSB13400091,0:00:07.098141
SSB13650355,0:00:07.097052
SSB10500457,0:00:07.096463
SSB14480193,0:00:07.096190
SSB14480386,0:00:07.094966
SSB11610418,0:00:07.094014
SSB03230056,0:00:07.094014
SSB16990264,0:00:07.094014
SSB03820397,0:00:07.093878
SSB00050202,0:00:07.093016
SSB13770021,0:00:07.092018
SSB16840195,0:00:07.091066
SSB03950019,0:00:07.091066
SSB02000236,0:00:07.091066
SSB06660088,0:00:07.090204
SSB11080050,0:00:07.089977
SSB03930482,0:00:07.089569
SSB13660065,0:00:07.088889
SSB13770283,0:00:07.088027
SSB17450421,0:00:07.086939
SSB17110029,0:00:07.084989
SSB17110441,0:00:07.084989
SSB06930424,0:00:07.083991
SSB14480278,0:00:07.083991
SSB13280427,0:00:07.083991
SSB05990102,0:00:07.083991
SSB19390020,0:00:07.083991
SSB02410123,0:00:07.083039
SSB15550153,0:00:07.083039
SSB04150151,0:00:07.082993
SSB06310269,0:00:07.082041
SSB04150196,0:00:07.082041
SSB15550091,0:00:07.081950
SSB06310237,0:00:07.081905
SSB03820427,0:00:07.081542
SSB12190495,0:00:07.080000
SSB18310195,0:00:07.078141
SSB06290344,0:00:07.078141
SSB03820394,0:00:07.077914
SSB10240136,0:00:07.076916
SSB11610092,0:00:07.076190
SSB13410279,0:00:07.075918
SSB01490076,0:00:07.075918
