audio,duration
8468_286673_000032_000002,0:00:18.969977
3436_172171_000013_000000,0:00:18.950068
233_155990_000028_000005,0:00:18.949977
6019_3185_000026_000005,0:00:18.940091
3699_47246_000004_000006,0:00:18.930023
4813_248638_000015_000000,0:00:18.930023
4680_16042_000020_000030,0:00:18.920045
4397_15666_000005_000004,0:00:18.920000
5022_29405_000034_000000,0:00:18.920000
4898_28461_000015_000000,0:00:18.910068
2092_145706_000008_000002,0:00:18.910023
1594_135914_000034_000000,0:00:18.900045
7113_86041_000004_000001,0:00:18.900000
405_130895_000039_000000,0:00:18.900000
8095_274345_000028_000002,0:00:18.890023
1088_129236_000016_000001,0:00:18.889977
7505_258964_000028_000002,0:00:18.880045
7447_91187_000006_000001,0:00:18.880000
3440_171009_000067_000000,0:00:18.870023
250_140277_000004_000000,0:00:18.850023
6147_34607_000004_000005,0:00:18.850023
1737_142397_000036_000002,0:00:18.849977
2910_131096_000019_000006,0:00:18.830023
4018_103416_000003_000004,0:00:18.810023
911_128684_000024_000001,0:00:18.789932
696_93314_000013_000010,0:00:18.780000
5703_47212_000014_000000,0:00:18.780000
6476_57446_000062_000001,0:00:18.770068
233_155990_000019_000000,0:00:18.770023
1235_135884_000012_000002,0:00:18.769977
2416_152137_000031_000001,0:00:18.760045
78_368_000001_000000,0:00:18.750023
8238_274553_000007_000001,0:00:18.750023
8324_286683_000008_000007,0:00:18.750023
7178_34645_000006_000019,0:00:18.740000
6209_34601_000042_000005,0:00:18.740000
7447_91186_000022_000003,0:00:18.720000
4898_20016_000017_000000,0:00:18.720000
27_123349_000014_000002,0:00:18.680091
3664_178355_000022_000001,0:00:18.680000
8226_274371_000032_000002,0:00:18.680000
6385_220959_000017_000003,0:00:18.670068
2416_152137_000017_000002,0:00:18.670023
7178_34645_000007_000000,0:00:18.670023
839_130898_000047_000000,0:00:18.660045
374_180298_000019_000001,0:00:18.660000
60_121082_000007_000004,0:00:18.660000
2092_145709_000004_000000,0:00:18.660000
4813_248638_000022_000005,0:00:18.659955
5789_57158_000024_000003,0:00:18.650023
1594_135914_000022_000000,0:00:18.630023
7302_86815_000038_000001,0:00:18.620000
8051_295385_000012_000000,0:00:18.620000
7794_295948_000009_000001,0:00:18.610023
200_126784_000022_000000,0:00:18.610023
2002_139469_000014_000004,0:00:18.590068
83_3054_000004_000008,0:00:18.590023
1553_140047_000003_000000,0:00:18.590023
8324_286683_000011_000004,0:00:18.580000
3374_298026_000008_000008,0:00:18.560000
5778_12761_000007_000005,0:00:18.550023
1963_142776_000041_000000,0:00:18.550023
2416_152137_000010_000005,0:00:18.550023
1553_140048_000002_000005,0:00:18.550023
8838_298546_000010_000001,0:00:18.550023
4362_15663_000014_000003,0:00:18.530023
7505_258958_000015_000006,0:00:18.530023
40_121026_000190_000002,0:00:18.520045
4788_91208_000009_000005,0:00:18.520000
4018_107338_000033_000001,0:00:18.520000
3830_12531_000038_000003,0:00:18.520000
5652_39938_000015_000010,0:00:18.510068
6476_57446_000003_000001,0:00:18.510023
7447_91187_000012_000001,0:00:18.500000
446_123501_000024_000001,0:00:18.490023
4297_13009_000030_000000,0:00:18.489977
6880_216547_000016_000001,0:00:18.480000
4830_25898_000031_000001,0:00:18.480000
3235_28452_000014_000002,0:00:18.480000
1355_39947_000003_000006,0:00:18.480000
3699_175950_000025_000000,0:00:18.470023
1355_39947_000021_000011,0:00:18.469977
2836_5354_000070_000003,0:00:18.469977
78_369_000013_000008,0:00:18.460045
7367_86737_000119_000012,0:00:18.460000
4898_20016_000013_000005,0:00:18.460000
6415_111615_000022_000002,0:00:18.460000
3168_173565_000019_000007,0:00:18.450023
6064_56168_000003_000000,0:00:18.450023
1246_124550_000013_000000,0:00:18.450023
1355_39947_000008_000003,0:00:18.440000
3235_28433_000011_000001,0:00:18.440000
6454_93938_000030_000001,0:00:18.440000
5778_12761_000004_000001,0:00:18.440000
1594_135914_000037_000001,0:00:18.410068
8123_275209_000010_000000,0:00:18.410023
6181_216552_000014_000000,0:00:18.390068
2002_139469_000021_000005,0:00:18.390023
1841_150351_000020_000001,0:00:18.390023
4362_15663_000035_000002,0:00:18.390023
4362_15663_000015_000002,0:00:18.389977
8051_118101_000014_000004,0:00:18.380000
1502_122619_000010_000001,0:00:18.370023
8095_274346_000048_000006,0:00:18.370023
60_121082_000010_000000,0:00:18.370023
5514_19193_000023_000000,0:00:18.370023
3374_298025_000005_000002,0:00:18.360000
3374_298032_000003_000001,0:00:18.360000
412_126975_000055_000000,0:00:18.360000
6367_65536_000027_000004,0:00:18.360000
4813_248638_000008_000001,0:00:18.360000
6019_3185_000031_000011,0:00:18.349887
78_369_000020_000002,0:00:18.340091
254_27760_000003_000001,0:00:18.340000
6454_107462_000005_000003,0:00:18.330023
831_130739_000010_000006,0:00:18.320000
1355_39947_000017_000007,0:00:18.320000
7278_246956_000006_000003,0:00:18.320000
1246_135815_000006_000002,0:00:18.320000
3436_172162_000007_000003,0:00:18.320000
7226_86964_000010_000008,0:00:18.310023
3526_176653_000002_000010,0:00:18.310023
1098_133695_000012_000001,0:00:18.300000
7178_34644_000016_000000,0:00:18.300000
1334_135589_000092_000004,0:00:18.290068
4898_20016_000005_000002,0:00:18.280000
1263_138246_000039_000000,0:00:18.280000
3240_131231_000024_000001,0:00:18.280000
446_123501_000032_000001,0:00:18.270068
26_495_000046_000000,0:00:18.270068
8095_274345_000029_000001,0:00:18.260000
5339_14134_000041_000001,0:00:18.250023
4340_15220_000076_000003,0:00:18.240091
8468_294887_000018_000000,0:00:18.240000
6836_76549_000003_000010,0:00:18.230068
5778_54535_000017_000005,0:00:18.230068
6836_61804_000015_000000,0:00:18.230023
250_140277_000004_000001,0:00:18.220000
3168_173564_000014_000004,0:00:18.210023
7447_91187_000013_000002,0:00:18.209977
2910_131096_000023_000000,0:00:18.200000
7278_246956_000008_000003,0:00:18.200000
233_155990_000005_000004,0:00:18.180000
8098_278278_000026_000000,0:00:18.170068
4362_15663_000009_000000,0:00:18.170023
2989_138035_000033_000000,0:00:18.150023
412_126975_000040_000000,0:00:18.149977
5339_14134_000007_000001,0:00:18.140000
5163_18515_000003_000000,0:00:18.130023
1246_124550_000005_000000,0:00:18.120000
2989_138028_000052_000001,0:00:18.110113
4340_15220_000024_000001,0:00:18.110023
7312_92432_000005_000002,0:00:18.110023
78_369_000017_000001,0:00:18.100045
254_27760_000024_000000,0:00:18.100000
7367_86737_000132_000013,0:00:18.099909
2391_145015_000026_000005,0:00:18.090113
196_122150_000013_000003,0:00:18.090068
7059_77900_000029_000000,0:00:18.090023
302_123516_000015_000000,0:00:18.090023
1898_145724_000016_000003,0:00:18.080000
8312_279790_000018_000002,0:00:18.080000
200_124140_000007_000000,0:00:18.080000
3982_178459_000056_000005,0:00:18.060000
250_142276_000015_000018,0:00:18.020000
1553_140047_000004_000009,0:00:18.020000
125_121124_000045_000001,0:00:18.010023
3879_173592_000007_000003,0:00:18.010023
6454_93938_000017_000001,0:00:18.010023
4680_16041_000024_000002,0:00:18
669_129074_000006_000001,0:00:18
4088_158077_000075_000001,0:00:18
1963_142393_000011_000002,0:00:18
7505_258964_000021_000004,0:00:17.980045
1246_124548_000001_000000,0:00:17.980000
3982_178459_000018_000000,0:00:17.980000
2196_170151_000015_000000,0:00:17.970068
6531_61334_000015_000001,0:00:17.960045
6209_34600_000008_000000,0:00:17.960000
7780_274562_000013_000005,0:00:17.960000
405_130895_000038_000001,0:00:17.950068
3664_11714_000018_000002,0:00:17.950023
1363_139304_000011_000001,0:00:17.940000
8238_274553_000009_000004,0:00:17.940000
6836_61804_000017_000000,0:00:17.940000
1502_122615_000007_000000,0:00:17.940000
1263_141777_000014_000000,0:00:17.930023
5778_12761_000002_000000,0:00:17.930023
4406_16883_000025_000004,0:00:17.920045
374_180298_000040_000000,0:00:17.920000
7226_86964_000023_000004,0:00:17.910023
26_495_000056_000001,0:00:17.900045
446_123502_000009_000001,0:00:17.900000
5463_39174_000005_000001,0:00:17.890023
4362_15663_000030_000000,0:00:17.890023
911_130578_000002_000001,0:00:17.890023
8095_274345_000030_000002,0:00:17.880000
2092_145709_000011_000000,0:00:17.880000
669_129074_000031_000001,0:00:17.880000
2391_145015_000033_000002,0:00:17.879955
7517_100429_000005_000000,0:00:17.860000
6081_42010_000027_000005,0:00:17.860000
2514_149482_000006_000001,0:00:17.860000
40_222_000007_000000,0:00:17.860000
1183_133255_000043_000000,0:00:17.860000
4051_11218_000000_000004,0:00:17.860000
4397_15666_000010_000002,0:00:17.850023
6437_66173_000053_000000,0:00:17.840045
196_122159_000002_000009,0:00:17.840000
1069_133699_000066_000006,0:00:17.840000
412_126975_000021_000002,0:00:17.830023
446_123502_000017_000001,0:00:17.830023
32_4137_000047_000007,0:00:17.800000
412_126975_000023_000003,0:00:17.800000
8238_274553_000015_000005,0:00:17.800000
839_130898_000038_000000,0:00:17.800000
8088_284756_000107_000001,0:00:17.800000
5778_12761_000002_000004,0:00:17.790023
4788_94904_000004_000003,0:00:17.790023
6415_111615_000021_000003,0:00:17.780045
8580_287363_000030_000000,0:00:17.780000
6209_34601_000096_000063,0:00:17.780000
3879_173592_000019_000005,0:00:17.760045
6880_216547_000054_000006,0:00:17.760000
1363_139304_000019_000002,0:00:17.760000
7505_258958_000027_000009,0:00:17.750023
1363_139304_000019_000003,0:00:17.750023
6880_216547_000019_000001,0:00:17.750023
2893_139322_000017_000003,0:00:17.740000
446_123501_000029_000003,0:00:17.740000
8095_274346_000016_000006,0:00:17.740000
7302_86814_000003_000001,0:00:17.730023
3374_298026_000004_000005,0:00:17.720000
669_129061_000028_000000,0:00:17.720000
4362_15663_000022_000001,0:00:17.700091
1098_133695_000030_000000,0:00:17.700091
7264_92314_000003_000000,0:00:17.690023
5703_47198_000003_000000,0:00:17.690023
460_172359_000080_000000,0:00:17.680045
7402_90848_000061_000004,0:00:17.680045
7312_92432_000007_000000,0:00:17.680000
839_130898_000038_000002,0:00:17.680000
4297_13009_000020_000000,0:00:17.680000
7505_258964_000032_000004,0:00:17.670068
3699_175950_000019_000000,0:00:17.670023
2002_139469_000021_000009,0:00:17.660045
1355_39947_000000_000009,0:00:17.660000
3699_175950_000020_000003,0:00:17.660000
412_126975_000054_000000,0:00:17.650068
374_180298_000039_000001,0:00:17.650023
3723_171631_000016_000001,0:00:17.640000
2136_5140_000005_000004,0:00:17.640000
5322_7678_000004_000006,0:00:17.630023
3240_131231_000056_000000,0:00:17.620000
4018_107338_000008_000000,0:00:17.620000
7800_283492_000040_000000,0:00:17.610023
412_126975_000003_000003,0:00:17.610023
3240_131232_000042_000000,0:00:17.609977
8468_295198_000040_000000,0:00:17.600000
669_129074_000010_000003,0:00:17.590023
1334_135589_000062_000005,0:00:17.590023
200_126784_000052_000000,0:00:17.580045
6147_34605_000007_000004,0:00:17.580000
1867_148436_000002_000000,0:00:17.580000
233_155990_000014_000009,0:00:17.580000
1926_143879_000007_000013,0:00:17.570023
7859_102518_000011_000004,0:00:17.569932
4362_15663_000012_000004,0:00:17.569932
7067_76048_000071_000004,0:00:17.560000
2691_156750_000006_000003,0:00:17.560000
233_155990_000028_000015,0:00:17.550068
6476_96661_000012_000000,0:00:17.550023
4640_19188_000058_000000,0:00:17.540045
7078_271888_000020_000000,0:00:17.540000
3526_175658_000004_000000,0:00:17.530023
8095_274345_000032_000004,0:00:17.520000
2911_7601_000013_000007,0:00:17.520000
909_131045_000010_000001,0:00:17.520000
6880_216547_000050_000002,0:00:17.520000
3664_178366_000016_000000,0:00:17.510023
6064_300880_000069_000000,0:00:17.500000
3857_182315_000028_000002,0:00:17.500000
2391_145015_000032_000002,0:00:17.500000
7059_77900_000029_000005,0:00:17.490023
6836_61804_000042_000000,0:00:17.489977
4362_15663_000003_000000,0:00:17.480000
6181_216552_000021_000000,0:00:17.480000
6415_116629_000025_000003,0:00:17.470023
2893_139322_000006_000002,0:00:17.470023
8312_279791_000031_000000,0:00:17.470023
8088_284756_000162_000001,0:00:17.469977
233_155990_000012_000001,0:00:17.460000
412_126975_000021_000000,0:00:17.460000
2514_149482_000004_000002,0:00:17.460000
6385_220959_000012_000000,0:00:17.460000
250_140277_000004_000005,0:00:17.450023
1088_129236_000006_000004,0:00:17.450023
1594_135914_000024_000008,0:00:17.440000
2136_5140_000008_000000,0:00:17.440000
8324_286683_000011_000003,0:00:17.430023
196_122159_000002_000003,0:00:17.430023
7278_91083_000015_000003,0:00:17.430023
298_126790_000016_000001,0:00:17.420000
2136_5147_000017_000000,0:00:17.420000
446_123501_000006_000000,0:00:17.420000
8468_295198_000026_000001,0:00:17.420000
4898_20016_000006_000003,0:00:17.410023
7113_86041_000057_000000,0:00:17.409932
7517_100437_000009_000001,0:00:17.400000
3168_173565_000022_000003,0:00:17.400000
2911_7601_000011_000001,0:00:17.400000
446_123501_000030_000000,0:00:17.400000
6019_3185_000028_000001,0:00:17.400000
6209_34601_000147_000000,0:00:17.390068
4160_14187_000038_000003,0:00:17.380000
6209_34601_000052_000003,0:00:17.380000
7178_34644_000077_000000,0:00:17.380000
4267_78186_000002_000001,0:00:17.380000
4340_15220_000065_000000,0:00:17.379955
4406_16883_000014_000014,0:00:17.379955
911_128684_000023_000001,0:00:17.370023
2002_139469_000019_000005,0:00:17.360000
254_27760_000020_000002,0:00:17.350023
7780_274562_000004_000009,0:00:17.350023
60_121082_000007_000000,0:00:17.350023
40_121026_000096_000000,0:00:17.349977
2514_149482_000025_000007,0:00:17.340091
7517_100429_000002_000001,0:00:17.340000
6836_76549_000005_000001,0:00:17.330068
6181_216552_000017_000000,0:00:17.330068
7447_91186_000015_000005,0:00:17.329977
3879_173592_000017_000002,0:00:17.320045
7367_86737_000119_000001,0:00:17.320045
2002_139469_000008_000003,0:00:17.320000
2514_149482_000006_000003,0:00:17.310023
78_369_000021_000000,0:00:17.300045
669_129074_000043_000005,0:00:17.299819
7794_295948_000003_000003,0:00:17.280000
6385_34655_000008_000001,0:00:17.270023
460_172357_000005_000007,0:00:17.260000
8838_298545_000025_000002,0:00:17.260000
6836_61804_000014_000001,0:00:17.250023
8051_118101_000013_000000,0:00:17.240000
3374_298032_000008_000004,0:00:17.240000
2416_152137_000020_000002,0:00:17.240000
302_123504_000022_000002,0:00:17.230068
2514_149482_000005_000005,0:00:17.230023
3240_131231_000051_000000,0:00:17.220045
5339_14133_000018_000001,0:00:17.220045
302_123516_000020_000000,0:00:17.220000
7517_100437_000006_000003,0:00:17.210023
1246_124550_000004_000005,0:00:17.190023
5322_7679_000001_000002,0:00:17.190023
6818_68772_000032_000000,0:00:17.170023
412_126975_000016_000000,0:00:17.170023
412_126975_000008_000000,0:00:17.170023
2092_145706_000009_000000,0:00:17.170023
7505_258964_000023_000002,0:00:17.170023
3235_28452_000006_000000,0:00:17.170023
2196_170379_000013_000001,0:00:17.160000
4297_13009_000021_000000,0:00:17.150023
7264_92310_000013_000001,0:00:17.150023
3526_176651_000013_000012,0:00:17.150023
6454_107462_000010_000000,0:00:17.150023
426_122821_000011_000004,0:00:17.140000
8312_279791_000048_000003,0:00:17.140000
4813_248638_000020_000001,0:00:17.129932
3235_28452_000005_000000,0:00:17.120000
7635_105409_000072_000000,0:00:17.120000
5022_29405_000021_000003,0:00:17.110023
5322_7678_000006_000030,0:00:17.110023
7264_92314_000023_000000,0:00:17.110023
6529_62554_000038_000000,0:00:17.100000
6081_41997_000021_000001,0:00:17.080000
7859_102519_000023_000001,0:00:17.080000
8098_275181_000010_000001,0:00:17.080000
2092_145706_000029_000003,0:00:17.070068
1088_129236_000008_000010,0:00:17.070023
8108_274318_000016_000001,0:00:17.060000
8324_286683_000002_000003,0:00:17.060000
6531_61334_000023_000002,0:00:17.060000
3664_11714_000021_000000,0:00:17.060000
5514_19193_000062_000007,0:00:17.050023
7402_59171_000014_000001,0:00:17.049977
40_222_000011_000000,0:00:17.030068
4397_15678_000006_000006,0:00:17.030023
8226_274369_000001_000000,0:00:17.020000
26_495_000007_000001,0:00:17.020000
5456_24741_000009_000001,0:00:17.010023
669_129074_000021_000004,0:00:17.010023
3374_298026_000011_000001,0:00:17
2002_139469_000013_000003,0:00:17
7794_295955_000002_000004,0:00:17
7264_92310_000004_000003,0:00:17
125_121342_000091_000001,0:00:16.990023
7402_90848_000056_000001,0:00:16.989977
26_496_000022_000005,0:00:16.980091
2989_138035_000047_000000,0:00:16.980000
2817_142380_000002_000001,0:00:16.980000
3440_171009_000090_000000,0:00:16.980000
7447_91186_000032_000005,0:00:16.970113
8108_274318_000016_000004,0:00:16.970023
669_129074_000054_000001,0:00:16.969977
3879_173592_000012_000002,0:00:16.960000
8108_274318_000009_000001,0:00:16.950023
887_123289_000015_000000,0:00:16.950023
4397_15668_000014_000000,0:00:16.940000
7794_295947_000040_000002,0:00:16.940000
27_124992_000020_000001,0:00:16.930023
2416_152139_000082_000002,0:00:16.920045
669_129061_000049_000000,0:00:16.920045
887_123290_000002_000001,0:00:16.920000
27_124992_000172_000001,0:00:16.900045
2092_145706_000057_000000,0:00:16.900000
7302_86814_000004_000002,0:00:16.890023
5652_19215_000030_000001,0:00:16.880045
3857_182315_000022_000002,0:00:16.880000
3240_131231_000048_000000,0:00:16.870023
7367_86737_000132_000006,0:00:16.860091
2002_139469_000019_000007,0:00:16.850113
2911_15045_000005_000002,0:00:16.850023
4853_27671_000015_000001,0:00:16.850023
2817_142371_000017_000000,0:00:16.850023
5339_14133_000026_000005,0:00:16.850023
6454_120342_000030_000000,0:00:16.850023
27_124992_000105_000001,0:00:16.849977
8095_274346_000039_000003,0:00:16.840091
5867_48852_000084_000000,0:00:16.840091
27_124992_000062_000001,0:00:16.840045
6437_66172_000014_000001,0:00:16.840000
7190_90543_000009_000002,0:00:16.840000
6437_66173_000006_000002,0:00:16.840000
60_121082_000016_000000,0:00:16.840000
4397_15666_000009_000005,0:00:16.830023
2910_131096_000028_000001,0:00:16.830023
3374_298026_000006_000000,0:00:16.800000
233_155990_000012_000000,0:00:16.800000
32_4137_000005_000001,0:00:16.800000
6209_34600_000012_000006,0:00:16.800000
5750_100289_000011_000001,0:00:16.800000
3436_172162_000010_000000,0:00:16.800000
6880_216547_000051_000002,0:00:16.800000
4640_19189_000013_000002,0:00:16.780000
6437_66172_000016_000000,0:00:16.780000
4340_15220_000008_000001,0:00:16.770023
6209_34600_000006_000000,0:00:16.770023
